id,name,status,net,window_start,window_end,is_crewed,rocket_name,rocket_full_name,rocket_manufacturer,provider,mission_type,orbit,pad_name,location_name,location_country
d01e0c09-0915-436c-980f-fc68ab192a37,Atlas SLV-3 Agena D | GATV 6,Launch Failure,1965-10-25T15:00:00Z,1965-10-25T15:00:00Z,1965-10-25T15:00:00Z,,Atlas SLV-3 Agena D,Atlas SLV-3 Agena D,Convair,United States Air Force,Test Target,Low Earth Orbit,Space Launch Complex 14,"Cape Canaveral SFS, FL, USA",
b804fb1b-887a-4168-b636-b310ed30651a,Voskhod | Zenit-4 14,Launch Successful,1965-10-28T08:15:01Z,1965-10-28T08:15:01Z,1965-10-28T08:15:01Z,,Voskhod,Voskhod,Soviet Space Program,Soviet Space Program,Government/Top Secret,Low Earth Orbit,31/6,"Baikonur Cosmodrome, Republic of Kazakhstan",
c454b916-6692-4a08-9102-2e84b71cdec5,Thor SLV-2A Agena D | KH-4A 26,Launch Successful,1965-10-28T21:17:12Z,1965-10-28T21:17:12Z,1965-10-28T21:17:12Z,,Thor SLV-2A Agena D,Thor SLV-2A Agena D,McDonnell Douglas,United States Air Force,Government/Top Secret,Low Earth Orbit,Space Launch Complex 3W,"Vandenberg SFB, CA, USA",
97be1a6d-dc6b-4b28-8f6f-5b05688c259c,UR-500 | Proton 2,Launch Successful,1965-11-02T12:28:00Z,1965-11-02T12:28:00Z,1965-11-02T12:28:00Z,,UR-500,UR-500,Khrunichev State Research and Production Space Center,Soviet Space Program,Astrophysics,Low Earth Orbit,81/23 (81L),"Baikonur Cosmodrome, Republic of Kazakhstan",
6806739c-5ce1-4800-a4c7-0419036fdc18,Kosmos 11K63 | DS-U2-V 2,Launch Successful,1965-11-04T05:31:00Z,1965-11-04T05:31:00Z,1965-11-04T05:31:00Z,,Kosmos 11K63,Kosmos 11K63,Strategic Rocket Forces,Soviet Space Program,Earth Science,Low Earth Orbit,86/1,"Kapustin Yar, Russian Federation",
a7b55cfe-5415-464c-aba1-9c78da6574dd,Thor Delta E | GEOS A,Launch Successful,1965-11-06T18:38:43Z,1965-11-06T18:38:43Z,1965-11-06T18:38:43Z,,Thor Delta E,Thor Delta E,McDonnell Douglas,United States Air Force,Earth Science,Low Earth Orbit,Space Launch Complex 17A,"Cape Canaveral SFS, FL, USA",
2e49970a-93e6-4cb1-bdb9-08ea1771efcd,Atlas SLV-3 Agena D | KH-7 23,Launch Successful,1965-11-08T19:30:00Z,1965-11-08T19:30:00Z,1965-11-08T19:30:00Z,,Atlas SLV-3 Agena D,Atlas SLV-3 Agena D,Convair,United States Air Force,Government/Top Secret,Sun-Synchronous Orbit,Space Launch Complex 4E,"Vandenberg SFB, CA, USA",
4d3f09f5-9364-4e88-aecc-30a6fcecf080,Molniya 8K78 | Venera-2,Launch Successful,1965-11-12T04:46:48Z,1965-11-12T04:46:48Z,1965-11-12T04:46:48Z,,Molniya 8K78,Molniya 8K78,Strategic Rocket Forces,Soviet Space Program,Robotic Exploration,Venus flyby,31/6,"Baikonur Cosmodrome, Republic of Kazakhstan",
476e84c4-ef8a-4dab-9a4e-68a5489ed905,Molniya 8K78 | Venera-3,Launch Successful,1965-11-16T04:13:35Z,1965-11-16T04:13:35Z,1965-11-16T04:13:35Z,,Molniya 8K78,Molniya 8K78,Strategic Rocket Forces,Soviet Space Program,Robotic Exploration,Venus flyby,31/6,"Baikonur Cosmodrome, Republic of Kazakhstan",
d8f69ee2-8f33-42d0-9cd7-5ca07c19de63,Scout X-4 | Solrad 8,Launch Successful,1965-11-19T04:48:27Z,1965-11-19T04:48:27Z,1965-11-19T04:48:27Z,,Scout X-4,Scout X-4,Vought,National Aeronautics and Space Administration,Astrophysics,Low Earth Orbit,Launch Area 3A,"Wallops Flight Facility, Virginia, USA",
f7f3be3e-3dcc-4e95-9098-568561a72923,Molniya 8K78 | Venera-4a,Launch Failure,1965-11-23T03:14:10Z,1965-11-23T03:14:10Z,1965-11-23T03:14:10Z,,Molniya 8K78,Molniya 8K78,Strategic Rocket Forces,Soviet Space Program,Robotic Exploration,Venus flyby,31/6,"Baikonur Cosmodrome, Republic of Kazakhstan",
301cf8bc-37e1-4fef-a589-5042e3411d3d,Kosmos 11K63 | DS-U2-M 1,Launch Successful,1965-11-26T12:14:00Z,1965-11-26T12:14:00Z,1965-11-26T12:14:00Z,,Kosmos 11K63,Kosmos 11K63,Strategic Rocket Forces,Soviet Space Program,Communications,Low Earth Orbit,86/1,"Kapustin Yar, Russian Federation",
e7434c5e-3660-4135-9f91-46b1bfbd01fc,Diamant A | Asterix,Launch Successful,1965-11-26T14:47:21Z,1965-11-26T14:47:21Z,1965-11-26T14:47:21Z,,Diamant A,Diamant A,Société d'étude et de réalisation d'engins balistiques,National Center of Space Research,Test Flight,Low Earth Orbit,Brigitte,"Interarmy Special Vehicles Test Centre, French Algeria",
112d59aa-e8d9-429c-addf-f1ccc2d65426,Vostok 8A92 | Zenit-2 31,Launch Successful,1965-11-27T08:20:00Z,1965-11-27T08:20:00Z,1965-11-27T08:20:00Z,,Vostok 8A92,Vostok 8A92,RKK Energiya,Soviet Space Program,Government/Top Secret,Low Earth Orbit,31/6,"Baikonur Cosmodrome, Republic of Kazakhstan",
a9ffee40-1461-4482-9365-30fd082cc2de,Thor SLV-2 Agena B | Alouette 2,Launch Successful,1965-11-29T04:48:47Z,1965-11-29T04:48:47Z,1965-11-29T04:48:47Z,,Thor SLV-2 Agena B,Thor SLV-2 Agena B,McDonnell Douglas,United States Air Force,Earth Science,Low Earth Orbit,Space Launch Complex 2E,"Vandenberg SFB, CA, USA",
c57ba564-9c8e-49e8-9e7b-29d4d9241adf,Molniya 8K78 | Luna-8,Launch Successful,1965-12-03T10:46:14Z,1965-12-03T10:46:14Z,1965-12-03T10:46:14Z,,Molniya 8K78,Molniya 8K78,Strategic Rocket Forces,Soviet Space Program,Lunar Exploration,Lunar Orbit,31/6,"Baikonur Cosmodrome, Republic of Kazakhstan",
d30c3dbd-6cd1-4beb-80d0-ae94da6976d9,Titan II GLV | Gemini VII,Launch Successful,1965-12-04T19:30:03Z,1965-12-04T19:30:03Z,1965-12-04T19:30:03Z,,Titan II,Titan II GLV,National Aeronautics and Space Administration,National Aeronautics and Space Administration,Human Exploration,Low Earth Orbit,Launch Complex 19,"Cape Canaveral SFS, FL, USA",
c4d9b6ee-d2ad-43d6-8312-70d2c663dae8,Scout X-4 | FR-1,Launch Successful,1965-12-06T21:05:47Z,1965-12-06T21:05:47Z,1965-12-06T21:05:47Z,,Scout X-4,Scout X-4,Vought,National Center of Space Research,Earth Science,Low Earth Orbit,Space Launch Complex 5,"Vandenberg SFB, CA, USA",
5ca41075-ed24-405b-920f-94720a96e18b,Thor SLV-2A Agena D | KH-4A 27,Launch Successful,1965-12-09T21:10:19Z,1965-12-09T21:10:19Z,1965-12-09T21:10:19Z,,Thor SLV-2A Agena D,Thor SLV-2A Agena D,McDonnell Douglas,United States Air Force,Government/Top Secret,Low Earth Orbit,Space Launch Complex 1E,"Vandenberg SFB, CA, USA",
c58ab9c3-ecd4-49cb-ba7f-67c6faddbc52,Vostok 8A92 | Zenit-2 32,Launch Successful,1965-12-10T08:10:00Z,1965-12-10T08:10:00Z,1965-12-10T08:10:00Z,,Vostok 8A92,Vostok 8A92,RKK Energiya,Soviet Space Program,Government/Top Secret,Low Earth Orbit,31/6,"Baikonur Cosmodrome, Republic of Kazakhstan",
9df982eb-ff21-4acc-92b7-665e8eec42f7,Titan II GLV | Gemini VI-A,Launch Successful,1965-12-15T13:37:26Z,1965-12-15T13:37:26Z,1965-12-15T13:37:26Z,,Titan II,Titan II GLV,National Aeronautics and Space Administration,National Aeronautics and Space Administration,Human Exploration,Low Earth Orbit,Launch Complex 19,"Cape Canaveral SFS, FL, USA",
76d52e5c-266c-4f58-8fe7-16e23f393624,Thor Delta E | Pioneer 6,Launch Successful,1965-12-16T07:31:21Z,1965-12-16T07:31:21Z,1965-12-16T07:31:21Z,,Thor Delta E,Thor Delta E,McDonnell Douglas,United States Air Force,Astrophysics,Heliocentric N/A,Space Launch Complex 17A,"Cape Canaveral SFS, FL, USA",
84bc1ca7-865e-49a2-ad8c-9849f9531e12,R-36O 8K69 | OGCh 1,Launch Successful,1965-12-16T14:09:22Z,1965-12-16T14:09:22Z,1965-12-16T14:09:22Z,,R-36O 8K69,R-36O 8K69,Yuzhnoye Design Bureau,Soviet Space Program,Government/Top Secret,Suborbital,67/21,"Baikonur Cosmodrome, Republic of Kazakhstan",
b9aad98c-176a-4cc5-a3e7-9383113caaf6,Vostok 8A92M | Meteor-1 3,Launch Successful,1965-12-17T02:20:00Z,1965-12-17T02:20:00Z,1965-12-17T02:20:00Z,,Vostok 8A92M,Vostok 8A92M,RKK Energiya,Soviet Space Program,Earth Science,Low Earth Orbit,31/6,"Baikonur Cosmodrome, Republic of Kazakhstan",
51ca1098-bd02-4fc2-b9d6-d156d4c748a8,Kosmos-2I 63S1 | DS-P1-Yu 4,Launch Successful,1965-12-21T06:14:00Z,1965-12-21T06:14:00Z,1965-12-21T06:14:00Z,,Kosmos-2I 63S1,Kosmos-2I,Strategic Rocket Forces,Soviet Space Program,Test Target,Low Earth Orbit,86/1,"Kapustin Yar, Russian Federation",
c9795910-8a96-42ea-adc4-d91a7c34ecd8,Titan IIIC | OV2-3,Launch Successful,1965-12-21T14:00:01Z,1965-12-21T14:00:01Z,1965-12-21T14:00:01Z,,Titan IIIC,Titan IIIC,Lockheed Martin,United States Air Force,Astrophysics,Elliptical Orbit,Space Launch Complex 41,"Cape Canaveral SFS, FL, USA",
6bf43c61-6e83-4024-8aeb-af7c660d6392,Scout A | Transit-O 6,Launch Successful,1965-12-22T04:33:04Z,1965-12-22T04:33:04Z,1965-12-22T04:33:04Z,,Scout A,Scout A,Vought,United States Air Force,Navigation,Polar Orbit,Space Launch Complex 5,"Vandenberg SFB, CA, USA",
bdbb9c19-1d77-471a-87d0-6a5dbb9458ce,Thor SLV-2A Agena D | KH-4A 28,Launch Successful,1965-12-24T21:06:15Z,1965-12-24T21:06:15Z,1965-12-24T21:06:15Z,,Thor SLV-2A Agena D,Thor SLV-2A Agena D,McDonnell Douglas,United States Air Force,Government/Top Secret,Low Earth Orbit,Space Launch Complex 1W,"Vandenberg SFB, CA, USA",
b2aeb484-c70d-4321-8284-67ae0dde7788,Soyuz 11A510 | US-AO 1,Launch Successful,1965-12-27T22:24:56Z,1965-12-27T22:24:56Z,1965-12-27T22:24:56Z,,Soyuz 11A510,Soyuz 11A510,Energia,Soviet Space Program,Government/Top Secret,Low Earth Orbit,31/6,"Baikonur Cosmodrome, Republic of Kazakhstan",
e6ecf05c-fde5-433e-8031-e6b6446e7872,Kosmos-2I 63S1 | DS-K-40 1,Launch Failure,1965-12-28T08:10:00Z,1965-12-28T08:10:00Z,1965-12-28T08:10:00Z,,Kosmos-2I 63S1,Kosmos-2I,Strategic Rocket Forces,Soviet Space Program,Government/Top Secret,Low Earth Orbit,86/1,"Kapustin Yar, Russian Federation",
2bb39543-ee55-4a35-8471-335c2c9c04dc,Kosmos 65S3 | Strela-2 1,Launch Successful,1965-12-28T12:30:00Z,1965-12-28T12:30:00Z,1965-12-28T12:30:00Z,,Kosmos 65S3,Kosmos 65S3,Strategic Rocket Forces,Soviet Space Program,Communications,Low Earth Orbit,41/15,"Baikonur Cosmodrome, Republic of Kazakhstan",
f419160c-f4b7-456b-8b88-7df84ce1291f,Thor Burner 1 | DSAP-2 F2,Launch Failure,1966-01-07T04:48:23Z,1966-01-07T04:48:23Z,1966-01-07T04:48:23Z,,Thor Burner 1,Thor Burner 1,McDonnell Douglas,United States Air Force,Government/Top Secret,Sun-Synchronous Orbit,Space Launch Complex 10W,"Vandenberg SFB, CA, USA",
fbb21955-69d3-41e4-92d7-d04a65aaf81a,Vostok 8A92 | Zenit-2 33,Launch Successful,1966-01-07T08:20:00Z,1966-01-07T08:20:00Z,1966-01-07T08:20:00Z,,Vostok 8A92,Vostok 8A92,RKK Energiya,Soviet Space Program,Government/Top Secret,Low Earth Orbit,31/6,"Baikonur Cosmodrome, Republic of Kazakhstan",
8c69d941-0c5f-4491-814c-fa46d4f8c6e3,Atlas SLV-3 Agena D | KH-7 24,Launch Successful,1966-01-19T20:03:00Z,1966-01-19T20:03:00Z,1966-01-19T20:03:00Z,,Atlas SLV-3 Agena D,Atlas SLV-3 Agena D,Convair,United States Air Force,Government/Top Secret,Sun-Synchronous Orbit,Space Launch Complex 4E,"Vandenberg SFB, CA, USA",
366725ae-a846-4cb2-bdae-58ee8b1715ab,Little Joe II | A-004,Launch Successful,1966-01-20T15:17:01Z,1966-01-20T15:17:01Z,1966-01-20T15:17:01Z,,Little Joe II,Little Joe II,Convair,National Aeronautics and Space Administration,Test Flight,Suborbital,Launch Complex 36,White Sands Missile Range,
86f552fc-1606-4e44-9d4d-57ef5e4517df,Vostok 8A92 | Zenit-2 34,Launch Successful,1966-01-22T08:30:00Z,1966-01-22T08:30:00Z,1966-01-22T08:30:00Z,,Vostok 8A92,Vostok 8A92,RKK Energiya,Soviet Space Program,Government/Top Secret,Low Earth Orbit,31/6,"Baikonur Cosmodrome, Republic of Kazakhstan",
a648bee8-d2c3-4b72-90ef-c4689cb4e3be,Kosmos 11K63 | DS-P1-I 1,Launch Successful,1966-01-25T12:28:00Z,1966-01-25T12:28:00Z,1966-01-25T12:28:00Z,,Kosmos 11K63,Kosmos 11K63,Strategic Rocket Forces,Soviet Space Program,Test Target,Low Earth Orbit,86/1,"Kapustin Yar, Russian Federation",
e82e19ac-35f3-4af0-827c-137cffe11e9a,Scout A | Transit-O 7,Launch Successful,1966-01-28T17:06:00Z,1966-01-28T17:06:00Z,1966-01-28T17:06:00Z,,Scout A,Scout A,Vought,United States Air Force,Navigation,Polar Orbit,Space Launch Complex 5,"Vandenberg SFB, CA, USA",
4139e14f-f8ef-4d2d-b510-4474f74299d9,Molniya-M | Luna-9,Launch Successful,1966-01-31T11:41:37Z,1966-01-31T11:41:37Z,1966-01-31T11:41:37Z,,Molniya-M,Molniya-M 2BL,Russian Space Forces,Soviet Space Program,Lunar Exploration,Lunar Orbit,31/6,"Baikonur Cosmodrome, Republic of Kazakhstan",
f41041ad-37bf-4b23-b1c2-80ecca7ea25e,Thor SLV-2A Agena D | KH-4A 29,Launch Successful,1966-02-02T21:32:13Z,1966-02-02T21:32:13Z,1966-02-02T21:32:13Z,,Thor SLV-2A Agena D,Thor SLV-2A Agena D,McDonnell Douglas,United States Air Force,Government/Top Secret,Low Earth Orbit,Space Launch Complex 3W,"Vandenberg SFB, CA, USA",
082bdcab-7a90-4a32-ad7e-4a201ea926a3,Thor Delta C | ESSA 1,Launch Successful,1966-02-03T07:41:23Z,1966-02-03T07:41:23Z,1966-02-03T07:41:23Z,,Thor Delta C,Thor Delta C,McDonnell Douglas,United States Air Force,Earth Science,Sun-Synchronous Orbit,Space Launch Complex 17A,"Cape Canaveral SFS, FL, USA",
0a962985-a7c9-4663-b5fa-0fc1328384a6,R-36O 8K69 | OGCh 2,Launch Successful,1966-02-05T12:19:49Z,1966-02-05T12:19:49Z,1966-02-05T12:19:49Z,,R-36O 8K69,R-36O 8K69,Yuzhnoye Design Bureau,Soviet Space Program,Government/Top Secret,Suborbital,67/21,"Baikonur Cosmodrome, Republic of Kazakhstan",
e3355858-7637-4d04-a533-72bd1b9610ab,Thor SLV-2A Agena D | P-770 Group 3-D 2,Launch Successful,1966-02-09T19:45:01Z,1966-02-09T19:45:01Z,1966-02-09T19:45:01Z,,Thor SLV-2A Agena D,Thor SLV-2A Agena D,McDonnell Douglas,United States Air Force,Government/Top Secret,Low Earth Orbit,Space Launch Complex 2W,"Vandenberg SFB, CA, USA",
52a4f4de-c1a0-46b4-b839-ca86c4934fe6,Scout X-4A | Reentry 4B,Launch Successful,1966-02-10T00:55:00Z,1966-02-10T00:55:00Z,1966-02-10T00:55:00Z,,Scout X-4A,Scout X-4A,Vought,National Aeronautics and Space Administration,Materials Science,Suborbital,Launch Area 3A,"Wallops Flight Facility, Virginia, USA",
379fece8-04a2-4c60-b37e-a4c5cc8e47e5,Vostok 8A92 | Zenit-2 35,Launch Successful,1966-02-10T08:40:00Z,1966-02-10T08:40:00Z,1966-02-10T08:40:00Z,,Vostok 8A92,Vostok 8A92,RKK Energiya,Soviet Space Program,Government/Top Secret,Low Earth Orbit,31/6,"Baikonur Cosmodrome, Republic of Kazakhstan",
3be0d654-0e52-437a-b440-6bbe55c039bb,Kosmos-2I 63S1 | DS-U1-G 1,Launch Successful,1966-02-11T18:00:00Z,1966-02-11T18:00:00Z,1966-02-11T18:00:00Z,,Kosmos-2I 63S1,Kosmos-2I,Strategic Rocket Forces,Soviet Space Program,Earth Science,Low Earth Orbit,86/1,"Kapustin Yar, Russian Federation",
a083fe50-faf7-4f87-8f74-f027bc469fda,Atlas SLV-3 Agena D | KH-7 25,Launch Successful,1966-02-15T20:30:00Z,1966-02-15T20:30:00Z,1966-02-15T20:30:00Z,,Atlas SLV-3 Agena D,Atlas SLV-3 Agena D,Convair,United States Air Force,Government/Top Secret,Sun-Synchronous Orbit,Space Launch Complex 4E,"Vandenberg SFB, CA, USA",
3795303e-8662-4def-aaec-05144cee34af,Diamant A | Diapason D-1A,Launch Successful,1966-02-17T08:33:36Z,1966-02-17T08:33:36Z,1966-02-17T08:33:36Z,,Diamant A,Diamant A,Société d'étude et de réalisation d'engins balistiques,National Center of Space Research,Earth Science,Low Earth Orbit,Brigitte,"Interarmy Special Vehicles Test Centre, French Algeria",
e5739be4-8a99-4a61-86f1-eb1e21411f78,Voskhod | Zenit-4 15,Launch Successful,1966-02-19T08:49:00Z,1966-02-19T08:49:00Z,1966-02-19T08:49:00Z,,Voskhod,Voskhod,Soviet Space Program,Soviet Space Program,Government/Top Secret,Low Earth Orbit,31/6,"Baikonur Cosmodrome, Republic of Kazakhstan",
48a83dec-120b-4a1c-b4fb-4b555fc1e5b9,Kosmos-2I 63S1 | DS-K-40 2,Launch Failure,1966-02-21T13:30:00Z,1966-02-21T13:30:00Z,1966-02-21T13:30:00Z,,Kosmos-2I 63S1,Kosmos-2I,Strategic Rocket Forces,Soviet Space Program,Government/Top Secret,Low Earth Orbit,86/1,"Kapustin Yar, Russian Federation",
d375bdd3-c7ea-42a8-bd4f-c3b31a2c9959,Voskhod | Voskhod-3KV 3,Launch Successful,1966-02-22T20:09:36Z,1966-02-22T20:09:36Z,1966-02-22T20:09:36Z,,Voskhod,Voskhod,Soviet Space Program,Soviet Space Program,Test Flight,Low Earth Orbit,31/6,"Baikonur Cosmodrome, Republic of Kazakhstan",
66f74968-c296-457c-891b-8308f3bb243e,Saturn IB | Apollo AS-201,Launch Successful,1966-02-26T16:12:01Z,1966-02-26T16:12:01Z,1966-02-26T16:12:01Z,,Saturn IB,Saturn IB,National Aeronautics and Space Administration,National Aeronautics and Space Administration,Test Flight,Suborbital,Launch Complex 34,"Cape Canaveral SFS, FL, USA",
39556e13-e554-4707-b05e-7bce26fb608d,Thor Delta E | ESSA 2,Launch Successful,1966-02-28T13:58:00Z,1966-02-28T13:58:00Z,1966-02-28T13:58:00Z,,Thor Delta E,Thor Delta E,McDonnell Douglas,United States Air Force,Earth Science,Sun-Synchronous Orbit,Space Launch Complex 17B,"Cape Canaveral SFS, FL, USA",
9c99213a-8b27-4a9c-bac7-dfe4f0ea5bcd,Molniya-M | Luna-10a,Launch Failure,1966-03-01T11:03:49Z,1966-03-01T11:03:49Z,1966-03-01T11:03:49Z,,Molniya-M,Molniya-M 2BL,Russian Space Forces,Soviet Space Program,Lunar Exploration,Lunar Orbit,31/6,"Baikonur Cosmodrome, Republic of Kazakhstan",
1d2657b0-bfa5-4ff2-b6cb-845e6462cbba,Thor SLV-2A Agena D | KH-4A 30,Launch Successful,1966-03-09T22:02:03Z,1966-03-09T22:02:03Z,1966-03-09T22:02:03Z,,Thor SLV-2A Agena D,Thor SLV-2A Agena D,McDonnell Douglas,United States Air Force,Government/Top Secret,Low Earth Orbit,Space Launch Complex 1W,"Vandenberg SFB, CA, USA",
73f1e0e9-7b71-4434-8f46-b347738d1170,Atlas SLV-3 Agena D | GATV 8,Launch Successful,1966-03-16T15:00:03Z,1966-03-16T15:00:03Z,1966-03-16T15:00:03Z,,Atlas SLV-3 Agena D,Atlas SLV-3 Agena D,Convair,United States Air Force,Test Target,Low Earth Orbit,Space Launch Complex 14,"Cape Canaveral SFS, FL, USA",
75c6b707-d6b5-43d2-b9ad-b8da37acf394,Titan II GLV | Gemini VIII,Launch Successful,1966-03-16T16:41:02Z,1966-03-16T16:41:02Z,1966-03-16T16:41:02Z,,Titan II,Titan II GLV,National Aeronautics and Space Administration,National Aeronautics and Space Administration,Human Exploration,Low Earth Orbit,Launch Complex 19,"Cape Canaveral SFS, FL, USA",
49e851eb-4e50-4028-bd1d-a23db715fbf2,Vostok 8A92 | Zenit-2 36,Launch Successful,1966-03-17T10:28:42Z,1966-03-17T10:28:42Z,1966-03-17T10:28:42Z,,Vostok 8A92,Vostok 8A92,RKK Energiya,Soviet Space Program,Government/Top Secret,Low Earth Orbit,41/1,"Plesetsk Cosmodrome, Russian Federation",
d00376ea-01ca-44c7-be30-1db7b599abc5,Trailblazer 2 | Trailblazer Pellet,Launch Successful,1966-03-18T01:15:00Z,1966-03-18T01:15:00Z,1966-03-18T01:15:00Z,,Trailblazer 2,Trailblazer 2,National Aeronautics and Space Administration,National Aeronautics and Space Administration,Materials Science,Suborbital,Unknown Pad,"Wallops Flight Facility, Virginia, USA",
d8c2cc59-6618-46aa-8fe8-b0f8f8a4a583,Atlas SLV-3 Agena D | KH-7 26,Launch Successful,1966-03-18T20:00:00Z,1966-03-18T20:00:00Z,1966-03-18T20:00:00Z,,Atlas SLV-3 Agena D,Atlas SLV-3 Agena D,Convair,United States Air Force,Government/Top Secret,Sun-Synchronous Orbit,Space Launch Complex 4E,"Vandenberg SFB, CA, USA",
8be1b90e-2054-4cef-8218-83c796f9018e,Voskhod | Zenit-4 16,Launch Successful,1966-03-21T09:40:00Z,1966-03-21T09:40:00Z,1966-03-21T09:40:00Z,,Voskhod,Voskhod,Soviet Space Program,Soviet Space Program,Government/Top Secret,Low Earth Orbit,31/6,"Baikonur Cosmodrome, Republic of Kazakhstan",
98c8001e-0d3e-4590-b400-3b3ef1f58d8e,UR-500 | Proton 3a,Launch Failure,1966-03-24T14:39:00Z,1966-03-24T14:39:00Z,1966-03-24T14:39:00Z,,UR-500,UR-500,Khrunichev State Research and Production Space Center,Soviet Space Program,Astrophysics,Low Earth Orbit,81/23 (81L),"Baikonur Cosmodrome, Republic of Kazakhstan",
3c1027ec-0bce-4d61-9b69-9f2f931cb653,Scout A | Transit-O 8,Launch Successful,1966-03-26T03:31:00Z,1966-03-26T03:31:00Z,1966-03-26T03:31:00Z,,Scout A,Scout A,Vought,United States Air Force,Navigation,Polar Orbit,Space Launch Complex 5,"Vandenberg SFB, CA, USA",
1ccf431a-f24f-408b-8fe0-334117d621ae,Molniya 8K78 | Molniya-1 3a,Launch Failure,1966-03-27T07:20:00Z,1966-03-27T07:20:00Z,1966-03-27T07:20:00Z,,Molniya 8K78,Molniya 8K78,Strategic Rocket Forces,Soviet Space Program,Communications,Elliptical Orbit,31/6,"Baikonur Cosmodrome, Republic of Kazakhstan",
f3dd4581-661c-40cd-aed6-63a4287abcee,Atlas D | OV1-4 & 5,Launch Successful,1966-03-30T09:20:12Z,1966-03-30T09:20:12Z,1966-03-30T09:20:12Z,,Atlas D,SM-65D Atlas,Convair,United States Air Force,Test Flight,Low Earth Orbit,576B3,"Vandenberg SFB, CA, USA",
56231798-e578-492d-9d9a-af5ac0637b00,Thor Burner 1 | DSAP-2 F3,Launch Successful,1966-03-31T05:41:04Z,1966-03-31T05:41:04Z,1966-03-31T05:41:04Z,,Thor Burner 1,Thor Burner 1,McDonnell Douglas,United States Air Force,Government/Top Secret,Sun-Synchronous Orbit,Space Launch Complex 10W,"Vandenberg SFB, CA, USA",
06c96057-daba-4ee9-8c58-ac1cdb2165e7,Molniya-M | Luna-10,Launch Successful,1966-03-31T10:46:59Z,1966-03-31T10:46:59Z,1966-03-31T10:46:59Z,,Molniya-M,Molniya-M 2BL,Russian Space Forces,Soviet Space Program,Lunar Exploration,Lunar Orbit,31/6,"Baikonur Cosmodrome, Republic of Kazakhstan",
4835ccdd-9737-4de9-be8b-9ebc3865d468,Voskhod | Zenit-4 17,Launch Successful,1966-04-06T11:40:00Z,1966-04-06T11:40:00Z,1966-04-06T11:40:00Z,,Voskhod,Voskhod,Soviet Space Program,Soviet Space Program,Government/Top Secret,Low Earth Orbit,41/1,"Plesetsk Cosmodrome, Russian Federation",
afccbc43-e009-455c-8013-6fa2d8c0a767,Thor SLV-2A Agena D | KH-4A 31,Launch Successful,1966-04-07T22:02:55Z,1966-04-07T22:02:55Z,1966-04-07T22:02:55Z,,Thor SLV-2A Agena D,Thor SLV-2A Agena D,McDonnell Douglas,United States Air Force,Government/Top Secret,Low Earth Orbit,Space Launch Complex 3W,"Vandenberg SFB, CA, USA",
89eb5a56-cacb-4735-ae60-59f70ccb945b,Atlas Centaur D | Surveyor M-2,Launch Successful,1966-04-08T01:00:02Z,1966-04-08T01:00:02Z,1966-04-08T01:00:02Z,,Atlas Centaur D,Atlas LV-3C Centaur D,Convair,United States Air Force,Test Flight,Low Earth Orbit,Launch Complex 36B,"Cape Canaveral SFS, FL, USA",
d8c1ac26-f2c7-4ba2-89ec-0d949769adf3,Atlas SLV-3 Agena D | OAO 1,Launch Successful,1966-04-08T19:35:00Z,1966-04-08T19:35:00Z,1966-04-08T19:35:00Z,,Atlas SLV-3 Agena D,Atlas SLV-3 Agena D,Convair,United States Air Force,Planetary Science,Low Earth Orbit,Launch Complex 12,"Cape Canaveral SFS, FL, USA",
4007599e-59e0-4cfc-b07d-49c29f701ade,Atlas SLV-3 Agena D | KH-7 27,Launch Successful,1966-04-19T19:15:00Z,1966-04-19T19:15:00Z,1966-04-19T19:15:00Z,,Atlas SLV-3 Agena D,Atlas SLV-3 Agena D,Convair,United States Air Force,Government/Top Secret,Sun-Synchronous Orbit,Space Launch Complex 4E,"Vandenberg SFB, CA, USA",
22e0c3cb-e200-4bf9-ba0b-05caff4ed7a8,Vostok 8A92 | Zenit-2 37,Launch Successful,1966-04-20T10:40:00Z,1966-04-20T10:40:00Z,1966-04-20T10:40:00Z,,Vostok 8A92,Vostok 8A92,RKK Energiya,Soviet Space Program,Government/Top Secret,Low Earth Orbit,31/6,"Baikonur Cosmodrome, Republic of Kazakhstan",
137758b0-d10e-4d39-a379-14ceaf0f337d,Scout B | OV3-1,Launch Successful,1966-04-22T09:45:00Z,1966-04-22T09:45:00Z,1966-04-22T09:45:00Z,,Scout B,Scout B,Vought,United States Air Force,Earth Science,Polar Orbit,Space Launch Complex 5,"Vandenberg SFB, CA, USA",
6d222ee3-1451-44a1-865d-187a4157ba48,Molniya 8K78 | Molniya-1 3,Launch Successful,1966-04-25T07:10:00Z,1966-04-25T07:10:00Z,1966-04-25T07:10:00Z,,Molniya 8K78,Molniya 8K78,Strategic Rocket Forces,Soviet Space Program,Communications,Elliptical Orbit,31/6,"Baikonur Cosmodrome, Republic of Kazakhstan",
df43f582-c34c-4b52-9da7-1f1c5cdd1f4f,Kosmos 11K63 | DS-P1-Yu 5,Launch Successful,1966-04-26T10:04:00Z,1966-04-26T10:04:00Z,1966-04-26T10:04:00Z,,Kosmos 11K63,Kosmos 11K63,Strategic Rocket Forces,Soviet Space Program,Test Target,Low Earth Orbit,86/1,"Kapustin Yar, Russian Federation",
